term_36m,term_60m,grade_n,sub_grade_n,revol_util_n,int_rate_n,installment_n,tot_hi_cred_lim_n,emp_length_n,dti_n,avg_cur_bal_n,all_util_n,acc_open_past_24mths_n,annual_inc_n,loan_amnt_n,cover,Outcome
1,0,4,49,76.4,15.61,699.3,164213.0,5.0,27.81,11769,100,7,108000.0,20000,5.4,0
1,0,5,55,69.9,13.98,1093.38,77161.0,10.0,17.59,4995,100,3,82000.0,32000,2.5625,0
1,0,2,25,60.7,24.5,468.03,3600.0,0.5,3.97,728,100,2,39600.0,11850,3.34177215189873,0
1,0,7,77,82.1,6.08,1066.04,298700.0,10.0,16.26,17952,74,1,137500.0,35000,3.92857142857143,0
1,0,4,41,73.4,17.86,230.93,25000.0,9.0,18.4,2765,100,2,37506.0,6400,5.8603125,0
1,0,3,35,39.3,19.52,239.98,22048.0,8.0,16.35,1247,100,9,45000.0,6500,6.92307692307692,0
0,1,4,41,36.7,21.85,610.56,179458.0,10.0,24.07,6290,43,5,90000.0,22175,4.05862457722661,1
1,0,6,65,24.3,10.49,253.49,287655.0,6.0,14.24,13014,66,3,65000.0,7800,8.33333333333333,0
1,0,4,41,30.0,18.49,1273.96,83539.0,4.0,12.6,1229,30,11,150000.0,35000,4.28571428571429,1
1,0,2,29,92.6,23.43,1168.03,487949.0,7.0,1.63,121437,100,1,110000.0,30000,3.66666666666667,0
1,0,4,45,52.8,19.2,220.55,215100.0,3.0,23.76,7741,100,8,75000.0,6000,12.5,0
1,0,4,41,55.0,17.86,352.71,83252.0,6.0,26.74,10132,100,3,60000.0,9775,6.1381074168798,0
1,0,2,29,42.2,23.43,1168.03,704654.0,10.0,7.27,56825,100,5,240000.0,30000,8.0,0
1,0,7,73,7.3,7.35,279.34,99600.0,3.0,1.42,1397,21,5,70000.0,9000,7.77777777777778,0
1,0,7,71,5.0,8.49,315.63,-1.0,4.0,10.56,-1,100,-1,35000.0,10000,3.5,0
1,0,4,43,82.1,19.52,566.72,58072.0,7.0,9.38,5569,100,4,39000.0,15350,2.54071661237785,0
1,0,6,65,42.4,11.58,495.21,-1.0,10.0,13.27,-1,100,-1,72000.0,15000,4.8,0
1,0,5,53,108.3,14.99,1143.8,446946.0,10.0,17.13,65254,100,7,160000.0,33000,4.84848484848485,0
1,0,5,55,31.0,13.33,33.86,35994.0,1.0,10.2,3535,100,4,66000.0,1000,66.0,0
0,1,2,27,60.1,22.99,648.96,85727.0,5.0,23.47,4181,100,7,72000.0,23025,3.12703583061889,0
1,0,4,43,93.5,17.57,110.51,61161.0,4.0,15.38,9851,100,0,33000.0,3075,10.7317073170732,0
1,0,7,75,40.8,7.24,93.74,352943.0,7.0,4.01,41776,41,3,240000.0,3025,79.3388429752066,0
1,0,4,43,23.6,19.52,922.99,192069.0,2.0,9.81,7801,100,7,65800.0,25000,2.632,0
1,0,3,35,74.6,18.99,146.61,20725.0,10.0,14.45,2683,100,5,50000.0,4000,12.5,0
1,0,6,65,39.4,9.75,385.8,113700.0,10.0,29.21,4595,39,3,84000.0,12000,7.0,0
0,1,3,31,43.7,20.99,561.92,108456.0,10.0,30.39,5891,100,5,77000.0,20775,3.70637785800241,1
1,0,4,43,52.4,15.05,416.3,-1.0,0.5,2.48,-1,100,-1,29000.0,12000,2.41666666666667,0
0,1,3,35,14.5,21.18,375.42,25679.0,10.0,5.9,2503,100,4,103000.0,13825,7.4502712477396,0
1,0,6,67,71.1,10.15,161.69,434207.0,7.0,3.69,41159,100,3,146000.0,5000,29.2,0
0,1,3,37,52.2,21.0,405.81,117134.0,10.0,24.97,7414,100,3,70000.0,15000,4.66666666666667,0
0,1,4,49,83.0,17.09,597.63,29400.0,10.0,8.53,6069,83,0,75000.0,24000,3.125,1
0,1,6,61,23.6,14.09,373.04,-1.0,2.0,7.78,-1,100,8,50000.0,16000,3.125,0
1,0,5,51,76.7,15.61,279.72,352950.0,10.0,19.82,27143,100,7,108000.0,8000,13.5,0
0,1,4,49,19.6,17.09,514.21,341908.0,5.0,7.01,27140,28,8,100000.0,20650,4.84261501210654,0
1,0,5,59,72.9,12.74,33.57,21752.0,2.0,24.85,2677,74,4,24000.0,1000,24.0,0
0,1,2,23,4.3,24.99,570.77,55922.0,2.0,7.23,1536,100,6,90000.0,19450,4.62724935732648,0
0,1,2,21,50.7,25.28,450.12,70098.0,10.0,33.84,7926,100,6,39000.0,15250,2.55737704918033,0
1,0,3,35,70.5,20.2,1117.97,49500.0,2.0,13.72,6601,100,3,100000.0,30000,3.33333333333333,0
0,1,3,35,80.7,17.14,149.57,-1.0,8.0,6.6,-1,100,-1,30000.0,6000,5.0,1
1,0,2,29,12.1,23.13,126.03,33099.0,4.0,7.94,7664,93,2,89000.0,3250,27.3846153846154,0
1,0,4,45,4.9,16.49,482.32,25900.0,10.0,3.27,906,100,6,90000.0,13625,6.60550458715596,0
0,1,6,63,4.5,10.74,274.49,-1.0,2.0,1.87,-1,100,-1,52000.0,12700,4.09448818897638,0
0,1,5,53,49.7,13.67,346.47,773180.0,2.0,21.88,32150,46,4,135000.0,15000,9.0,0
1,0,5,55,0.9,15.8,1227.05,447041.0,10.0,0.54,48395,100,2,128000.0,35000,3.65714285714286,0
1,0,4,43,31.9,17.57,215.63,47700.0,10.0,17.34,2128,100,5,51000.0,6000,8.5,0
1,0,3,39,22.1,18.25,286.6,35201.0,6.0,13.17,2323,100,4,42000.0,7900,5.31645569620253,0
1,0,4,49,6.5,15.61,480.77,35668.0,7.0,4.4,3045,100,2,149000.0,13750,10.8363636363636,0
1,0,3,35,24.8,19.19,735.05,269762.0,6.0,26.82,24133,100,12,95000.0,20000,4.75,0
0,1,2,27,72.0,24.08,414.21,35129.0,7.0,12.78,3545,100,2,45000.0,14375,3.1304347826087,0
0,1,4,49,65.7,16.29,391.56,76191.0,5.0,21.52,3631,72,7,120000.0,16000,7.5,1
1,0,2,29,41.2,28.69,886.92,271788.0,4.0,9.96,63425,55,3,60000.0,21250,2.82352941176471,1
0,1,3,31,8.0,20.99,946.68,123066.0,0.0,17.28,4897,40,13,111000.0,35000,3.17142857142857,0
1,0,6,69,29.2,9.76,1125.42,-1.0,4.0,10.36,-1,100,-1,125000.0,35000,3.57142857142857,0
1,0,5,59,97.1,12.79,268.75,292875.0,8.0,21.11,35309,70,5,122000.0,8000,15.25,0
0,1,3,39,16.2,18.25,893.54,233711.0,0.5,10.09,10482,100,3,257000.0,35000,7.34285714285714,0
1,0,4,45,68.0,18.99,1282.79,1846150.0,7.0,13.3,43007,68,13,350000.0,35000,10.0,0
1,0,5,59,49.3,12.29,166.77,211890.0,7.0,25.08,11701,100,6,50000.0,5000,10.0,0
1,0,4,41,92.7,19.72,1001.42,83173.0,3.0,27.36,8596,100,2,90000.0,27050,3.3271719038817,0
0,1,4,45,62.7,18.99,466.84,54439.0,10.0,10.33,2032,49,4,180000.0,18000,10.0,1
1,0,4,45,30.5,16.99,548.09,68216.0,1.0,8.03,2917,100,8,49000.0,15375,3.1869918699187,0
1,0,4,49,24.5,16.99,107.84,11200.0,5.0,2.0,1375,25,1,30000.0,3025,9.91735537190083,0
1,0,6,67,0.0,9.16,31.88,56415.0,0.0,29.72,10696,25,3,30000.0,1000,30.0,0
0,1,3,31,47.4,24.99,665.41,152400.0,10.0,12.16,26410,47,2,54000.0,22675,2.38147739801544,0
0,1,4,43,87.7,17.58,399.51,-1.0,3.0,22.74,-1,100,-1,32400.0,15875,2.04094488188976,0
1,0,5,51,61.1,14.65,862.36,189565.0,10.0,38.7,7015,100,3,150000.0,25000,6.0,0
1,0,4,43,1.4,20.0,281.52,37817.0,1.0,8.1,3324,97,4,52000.0,7575,6.86468646864686,0
1,0,6,69,19.5,8.39,315.17,36385.0,3.0,7.69,1873,52,5,50000.0,10000,5.0,0
1,0,4,41,80.9,20.31,692.32,79700.0,10.0,14.44,5581,100,3,139128.0,18550,7.50016172506739,0
1,0,3,31,48.0,22.7,771.08,356019.0,8.0,16.34,24478,100,7,480000.0,20000,24.0,0
0,1,6,61,15.9,11.99,278.0,-1.0,3.0,10.44,-1,100,-1,40000.0,15000,2.66666666666667,0
1,0,5,59,16.8,13.99,136.7,-1.0,6.0,6.15,-1,100,1,110000.0,4000,27.5,0
1,0,6,69,9.0,9.44,1280.2,249674.0,4.0,25.58,5866,17,2,125000.0,40000,3.125,0
1,0,5,51,97.2,15.99,52.73,20200.0,2.0,8.1,2805,97,1,81000.0,1500,54.0,0
0,1,2,27,86.7,22.99,567.22,568430.0,10.0,15.46,57989,100,2,302236.0,20125,15.0179378881988,0
0,1,3,39,40.0,19.99,370.84,49441.0,0.5,17.81,5811,59,4,35000.0,14000,2.5,1
1,0,3,39,19.4,22.74,275.81,23828.0,2.0,8.84,5224,88,4,60000.0,7150,8.39160839160839,0
1,0,7,79,14.8,6.03,235.88,131519.0,10.0,6.45,21251,100,3,102000.0,7750,13.1612903225806,0
1,0,4,47,39.3,18.06,904.57,58572.0,10.0,6.53,4748,57,4,233900.0,25000,9.356,1
1,0,4,47,28.4,15.99,281.22,97821.0,3.0,39.77,4506,100,3,42000.0,8000,5.25,0
1,0,6,61,40.7,11.49,560.52,113633.0,0.0,18.95,5825,70,9,153600.0,17000,9.03529411764706,0
1,0,5,51,49.5,15.99,508.83,449889.0,2.0,25.11,39506,53,7,69000.0,14475,4.76683937823834,0
0,1,1,19,36.7,25.8,334.01,31874.0,4.0,7.44,2878,100,10,75000.0,11200,6.69642857142857,0
1,0,4,47,20.2,14.42,330.08,-1.0,4.0,11.46,-1,100,-1,83964.0,9600,8.74625,0
1,0,6,67,35.9,10.99,196.41,35600.0,8.0,9.12,1065,100,4,61548.0,6000,10.258,0
1,0,4,47,25.9,17.99,506.07,22000.0,2.0,13.74,10392,95,3,42617.0,14000,3.04407142857143,0
1,0,5,57,51.7,12.61,502.6,-1.0,8.0,13.11,-1,100,-1,31680.0,15000,2.112,0
1,0,4,47,79.3,18.06,509.27,64240.0,3.0,31.97,9800,92,1,40000.0,14075,2.84191829484902,1
1,0,6,67,12.1,9.17,286.92,38700.0,8.0,2.12,939,100,1,62400.0,9000,6.93333333333333,0
1,0,6,65,56.1,11.39,658.48,208396.0,9.0,16.08,26690,49,2,65000.0,20000,3.25,0
1,0,7,71,13.8,7.97,375.88,80460.0,3.0,24.75,3575,40,4,40000.0,12000,3.33333333333333,0
1,0,4,43,26.3,19.52,998.68,121618.0,1.0,23.64,6961,100,4,86000.0,27050,3.17929759704251,0
1,0,5,57,86.3,14.47,136.77,226600.0,10.0,1.34,2218,100,2,75000.0,3975,18.8679245283019,0
1,0,4,47,10.5,16.55,283.44,55980.0,10.0,10.82,2046,100,7,178000.0,8000,22.25,0
0,1,4,49,15.7,16.99,347.87,70591.0,10.0,10.97,1683,38,10,88680.0,14000,6.33428571428571,0
0,1,4,41,48.0,21.49,327.96,103661.0,0.5,33.17,5712,48,5,73000.0,12000,6.08333333333333,1
1,0,6,65,2.3,10.99,379.72,-1.0,0.5,2.11,-1,100,-1,71000.0,11600,6.12068965517241,0
1,0,5,57,68.7,12.88,201.82,431369.0,10.0,29.05,17088,77,6,98000.0,6000,16.3333333333333,0
1,0,5,55,13.6,13.67,306.16,10550.0,3.0,3.99,164,13,5,64000.0,9000,7.11111111111111,0
1,0,3,31,9.9,21.67,438.18,11400.0,2.0,1.47,226,100,3,57200.0,11525,4.96312364425163,0
0,1,5,51,66.1,15.23,640.82,-1.0,10.0,10.05,-1,100,-1,183000.0,26800,6.82835820895522,0
1,0,3,33,25.7,20.99,362.58,18900.0,0.5,5.29,539,100,3,45000.0,9625,4.67532467532468,0
1,0,7,77,0.0,5.99,79.09,-1.0,6.0,4.43,-1,100,-1,63000.0,2600,24.2307692307692,0
0,1,4,41,23.9,19.47,393.0,201430.0,6.0,6.63,28820,100,2,39728.0,15000,2.64853333333333,0
0,1,4,43,87.2,17.57,880.61,378474.0,1.0,6.58,53928,100,1,140000.0,35000,4.0,0
1,0,6,65,15.9,10.99,255.33,-1.0,4.0,10.78,-1,100,-1,120000.0,7800,15.3846153846154,0
1,0,5,55,52.8,15.61,462.41,69271.0,1.0,23.1,4335,100,4,52000.0,13225,3.93194706994329,0
0,1,6,63,0.8,10.75,345.89,175465.0,8.0,22.35,15696,73,5,78000.0,16000,4.875,0
1,0,4,41,60.3,19.53,236.32,56036.0,10.0,21.52,1035,54,4,75000.0,6400,11.71875,1
1,0,7,77,6.5,6.49,275.81,192525.0,6.0,7.49,15914,28,4,75000.0,9000,8.33333333333333,0
1,0,7,73,24.6,7.9,740.8,73298.0,2.0,12.38,2340,100,0,60000.0,23675,2.53431890179514,0
0,1,3,37,37.3,19.52,839.29,84517.0,6.0,13.61,4679,100,2,100000.0,32000,3.125,0
1,0,5,57,42.4,12.69,503.18,368949.0,10.0,12.97,19141,100,3,135000.0,15000,9.0,0
0,1,5,59,8.1,13.23,228.71,-1.0,2.0,3.48,-1,100,-1,40000.0,10000,4.0,0
1,0,2,27,50.0,23.28,163.2,26500.0,3.0,24.77,1324,100,3,15000.0,4200,3.57142857142857,0
1,0,5,59,8.9,11.99,374.44,119134.0,3.0,6.11,18321,66,3,90000.0,11275,7.98226164079823,0
1,0,7,73,17.8,7.35,248.3,36429.0,2.0,1.55,2545,56,1,180000.0,8000,22.5,0
1,0,6,63,0.0,12.85,838.03,324830.0,10.0,17.63,69817,100,4,80000.0,24925,3.20962888665998,0
0,1,5,53,25.2,14.99,761.11,158025.0,4.0,20.04,7789,83,9,93000.0,32000,2.90625,0
1,0,5,57,74.3,12.69,419.32,65991.0,6.0,17.81,7490,100,4,111000.0,12500,8.88,0
1,0,5,59,49.8,11.99,498.15,50603.0,4.0,7.03,8584,50,4,35000.0,15000,2.33333333333333,1
1,0,5,55,5.1,13.67,680.36,17100.0,3.0,1.13,220,5,4,96000.0,20000,4.8,0
0,1,1,17,32.6,25.83,530.41,182604.0,2.0,8.02,12693,100,4,52400.0,17775,2.94796061884669,0
1,0,4,49,68.7,16.99,712.96,299771.0,1.0,33.13,17801,73,5,101000.0,20000,5.05,0
1,0,7,79,0.0,5.42,361.92,-1.0,8.0,6.43,-1,100,-1,50000.0,12000,4.16666666666667,0
0,1,1,11,20.4,30.99,1054.86,55359.0,2.0,7.04,3942,64,6,155200.0,32000,4.85,1
1,0,4,49,51.8,15.61,166.96,339286.0,10.0,26.91,29564,100,6,62000.0,4775,12.9842931937173,0
1,0,5,51,37.4,15.31,626.72,70655.0,1.0,27.02,4928,77,9,43000.0,18000,2.38888888888889,0
1,0,4,49,37.5,16.99,635.43,29100.0,7.0,3.5,882,38,5,125000.0,17825,7.01262272089762,1
1,0,5,57,58.4,12.99,168.45,143032.0,10.0,7.41,22717,78,2,160000.0,5000,32.0,0
0,1,3,39,0.0,18.99,907.73,44500.0,1.0,1.95,2768,100,1,150000.0,35000,4.28571428571429,0
1,0,7,73,19.0,7.9,563.23,-1.0,0.5,17.89,-1,100,9,105000.0,18000,5.83333333333333,0
1,0,1,19,72.0,25.8,684.14,696481.0,5.0,13.86,74678,100,3,205000.0,17025,12.0411160058737,0
0,1,4,45,72.7,18.25,893.54,383591.0,0.5,23.06,21754,100,5,125000.0,35000,3.57142857142857,0
1,0,5,51,19.7,15.31,278.54,41625.0,1.0,5.17,2734,53,5,52000.0,8000,6.5,0
1,0,7,73,35.8,7.9,62.59,-1.0,6.0,5.94,-1,100,4,72000.0,2000,36.0,0
0,1,2,27,66.9,23.28,856.93,37600.0,8.0,7.11,2097,100,7,100000.0,30225,3.3085194375517,0
1,0,5,59,66.6,11.99,498.15,278227.0,0.5,18.03,18919,64,5,108000.0,15000,7.2,0
1,0,6,61,89.5,11.46,121.95,-1.0,4.0,22.97,-1,100,-1,76000.0,3700,20.5405405405405,0
1,0,4,43,11.0,17.57,662.15,66784.0,1.0,11.88,7873,100,1,91200.0,18425,4.94979647218453,0
1,0,4,49,44.7,15.61,1223.77,233627.0,10.0,13.35,14592,100,4,176800.0,35000,5.05142857142857,0
0,1,5,53,27.7,15.05,571.59,41160.0,1.0,3.92,1189,23,2,230000.0,24000,9.58333333333333,1
1,0,6,69,50.9,8.67,253.18,232740.0,10.0,26.11,8698,100,1,70000.0,8000,8.75,0
1,0,5,59,82.6,12.79,335.93,33508.0,4.0,21.93,3985,83,4,40000.0,10000,4.0,1
1,0,7,79,17.1,5.32,120.46,333210.0,10.0,6.73,22722,42,7,110000.0,4000,27.5,0
1,0,5,57,18.3,13.35,541.81,215760.0,1.0,20.14,12603,100,2,75000.0,16000,4.6875,0
0,1,5,59,57.2,13.49,322.07,-1.0,10.0,10.78,-1,100,-1,27840.0,14000,1.98857142857143,0
1,0,6,65,65.5,10.49,682.46,1076464.0,3.0,11.08,36483,100,4,500000.0,21000,23.8095238095238,0
0,1,4,41,28.1,18.24,585.15,216448.0,10.0,31.4,17649,100,5,50000.0,22925,2.18102508178844,0
1,0,5,51,8.6,14.65,776.12,41000.0,10.0,2.75,586,100,0,45000.0,22500,2.0,0
1,0,5,53,89.3,15.05,555.04,72383.0,10.0,15.35,9287,64,0,115000.0,16000,7.1875,1
1,0,4,49,79.7,17.77,360.38,40483.0,5.0,31.17,4918,100,3,36000.0,10000,3.6,0
1,0,4,43,5.7,17.57,1100.58,39400.0,1.0,9.41,377,100,2,64000.0,30625,2.08979591836735,0
1,0,5,57,82.6,12.99,404.27,41640.0,2.0,21.63,2630,95,2,41000.0,12000,3.41666666666667,1
0,1,3,35,61.3,19.52,524.56,150967.0,10.0,21.92,12490,100,5,75000.0,20000,3.75,1
0,1,5,53,21.7,14.49,395.19,207594.0,8.0,21.05,9886,100,7,57000.0,16800,3.39285714285714,0
1,0,7,75,42.2,6.99,154.37,-1.0,5.0,24.26,-1,100,-1,32000.0,5000,6.4,0
0,1,6,63,0.0,13.11,638.67,-1.0,4.0,0.0,-1,100,0,57672.0,28000,2.05971428571429,0
1,0,5,55,57.5,13.33,812.48,157417.0,5.0,14.18,14802,100,4,100000.0,24000,4.16666666666667,0
1,0,4,49,78.7,15.59,227.21,18602.0,10.0,10.25,1676,100,2,47750.0,6500,7.34615384615385,0
1,0,4,45,66.4,16.99,173.79,5700.0,2.0,18.63,473,100,5,14369.0,4875,2.94748717948718,0
0,1,5,53,52.9,14.49,235.24,87306.0,10.0,7.07,5571,100,3,175000.0,10000,17.5,0
1,0,7,73,29.8,7.35,186.23,202451.0,9.0,9.7,18822,38,5,50000.0,6000,8.33333333333333,0
1,0,4,43,87.0,17.57,898.43,137984.0,2.0,22.4,15662,100,3,148000.0,25000,5.92,0
1,0,7,73,4.7,7.51,241.1,-1.0,10.0,13.63,-1,100,-1,78000.0,7750,10.0645161290323,0
0,1,5,55,40.6,13.99,697.9,-1.0,10.0,8.92,-1,100,-1,103000.0,30000,3.43333333333333,0
0,1,2,21,83.7,25.78,894.32,118685.0,2.0,35.91,6507,100,6,90000.0,30000,3.0,1
1,0,4,43,79.0,20.0,55.75,169087.0,10.0,8.15,22020,77,4,78000.0,1500,52.0,0
0,1,4,47,67.4,17.99,304.66,56525.0,1.0,29.81,4928,79,9,57600.0,12000,4.8,1
1,0,5,59,21.3,12.39,601.22,147000.0,0.0,27.76,10076,100,2,58242.0,18000,3.23566666666667,0
1,0,5,57,44.6,15.1,416.58,371539.0,0.5,16.29,26801,100,2,85000.0,12000,7.08333333333333,0
0,1,3,31,73.1,20.3,933.14,-1.0,3.0,12.05,-1,100,-1,106000.0,35000,3.02857142857143,0
1,0,6,67,20.5,11.14,1148.18,-1.0,10.0,6.61,-1,100,6,333000.0,35000,9.51428571428571,0
0,1,6,61,4.5,11.47,219.78,70697.0,0.5,10.89,2287,52,3,40000.0,10000,4.0,0
1,0,4,43,58.7,17.57,287.5,56892.0,5.0,26.09,6240,100,9,50000.0,8000,6.25,0
1,0,4,41,11.5,17.86,902.06,493180.0,0.5,12.27,34186,100,10,240000.0,25000,9.6,0
1,0,4,43,52.1,17.58,1257.98,-1.0,10.0,0.72,-1,100,-1,417000.0,35000,11.9142857142857,0
0,1,3,33,15.0,21.97,529.96,90800.0,0.5,9.06,661,15,11,80000.0,19200,4.16666666666667,0
1,0,5,55,85.3,13.66,102.04,131460.0,8.0,9.85,26872,100,1,95000.0,3000,31.6666666666667,0
1,0,5,53,5.2,16.29,353.01,-1.0,3.0,5.3,-1,100,2,75000.0,10000,7.5,0
1,0,3,37,70.9,21.0,306.11,15459.0,1.0,4.36,1345,100,1,60000.0,8125,7.38461538461539,0
1,0,4,43,52.7,19.05,446.6,98000.0,3.0,7.92,14075,100,4,35000.0,12175,2.87474332648871,0
1,0,4,47,56.8,17.99,451.85,50419.0,1.0,10.85,4404,61,6,160000.0,12500,12.8,1
1,0,7,71,24.9,8.9,1111.37,308209.0,10.0,5.94,29658,100,2,140000.0,35000,4.0,0
1,0,3,35,55.3,24.74,237.74,68554.0,8.0,25.52,5836,77,7,50000.0,6000,8.33333333333333,1
1,0,4,43,77.3,20.0,743.28,123703.0,8.0,13.78,17454,42,2,50000.0,20000,2.5,1
1,0,4,47,42.7,18.49,259.35,333788.0,3.0,5.16,26623,100,9,180000.0,7125,25.2631578947368,0
1,0,7,75,11.2,6.99,401.35,67360.0,3.0,9.45,2996,36,3,85000.0,13000,6.53846153846154,0
1,0,5,55,32.1,13.99,820.15,6400.0,2.0,0.57,514,32,0,120000.0,24000,5.0,1
1,0,5,51,75.1,14.99,346.61,8500.0,10.0,5.03,1276,100,4,48000.0,10000,4.8,0
1,0,2,21,49.4,26.57,1013.86,37700.0,10.0,13.77,1580,55,9,67000.0,24975,2.68268268268268,1
1,0,5,51,29.7,14.65,689.89,240308.0,7.0,23.92,15282,100,9,100000.0,20000,5.0,0
1,0,5,53,24.1,13.92,273.1,-1.0,0.5,5.88,-1,100,-1,37732.83,8000,4.71660375,0
0,1,1,11,88.8,26.06,595.78,308747.0,3.0,5.94,49817,100,2,69025.0,19875,3.47295597484277,0
1,0,5,53,51.4,15.05,104.07,66931.0,3.0,26.05,4325,97,5,48000.0,3000,16.0,0
1,0,3,31,67.1,21.99,610.97,63081.0,7.0,31.95,4366,100,3,50000.0,16000,3.125,0
1,0,5,51,38.0,16.24,333.36,82967.0,3.0,18.84,3380,100,2,26000.0,9450,2.75132275132275,0
0,1,3,33,81.3,19.99,927.1,154639.0,10.0,39.73,4085,100,3,106000.0,35000,3.02857142857143,1
1,0,4,49,13.6,12.36,701.12,-1.0,0.5,0.85,-1,100,-1,48000.0,21000,2.28571428571429,0
0,1,5,55,82.7,14.08,596.73,166254.0,10.0,29.1,12661,83,4,110000.0,25600,4.296875,1
0,1,4,43,27.6,17.57,503.21,36000.0,9.0,6.07,1210,100,3,85000.0,20000,4.25,0
0,1,1,17,69.9,25.83,1044.4,128256.0,3.0,6.27,13755,100,1,450000.0,35000,12.8571428571429,1
1,0,6,63,33.1,10.99,327.34,302346.0,10.0,29.56,10674,100,6,100000.0,10000,10.0,0
1,0,3,39,45.9,19.99,585.25,55541.0,2.0,17.46,2544,50,10,63300.0,15750,4.01904761904762,1
0,1,5,59,0.0,12.99,796.18,-1.0,10.0,11.84,-1,100,-1,45000.0,35000,1.28571428571429,0
1,0,2,29,50.5,22.95,46.43,1300.0,7.0,1.92,219,100,3,50000.0,1200,41.6666666666667,0
0,1,2,29,43.2,28.72,789.3,111344.0,4.0,31.53,9360,55,6,55000.0,25000,2.2,1
1,0,4,47,69.0,18.49,193.83,24615.0,7.0,7.76,2452,100,2,75000.0,5325,14.0845070422535,0
1,0,7,73,41.0,7.51,62.23,-1.0,0.5,4.13,-1,100,-1,45000.0,2000,22.5,0
1,0,5,53,73.9,14.49,688.33,96497.0,2.0,18.17,5886,85,1,65000.0,20000,3.25,1
1,0,4,41,61.1,17.86,360.83,60659.0,7.0,26.78,2664,100,6,54000.0,10000,5.4,0
1,0,4,47,63.0,17.99,253.04,253824.0,2.0,32.55,16842,64,5,61000.0,7000,8.71428571428571,1
1,0,5,55,64.4,15.8,140.24,33186.0,6.0,28.8,1903,100,4,35000.0,4000,8.75,0
1,0,4,47,68.2,18.49,694.31,121642.0,9.0,20.2,9061,100,2,77000.0,19075,4.03669724770642,0
1,0,7,73,7.4,6.54,402.51,-1.0,4.0,1.11,-1,100,-1,95000.0,20000,4.75,0
1,0,6,63,98.4,10.91,196.18,123388.0,3.0,9.15,24739,81,2,69000.0,6000,11.5,0
1,0,3,31,49.2,22.15,542.46,54867.0,5.0,12.67,2466,100,8,92000.0,14175,6.49029982363316,0
1,0,5,53,59.5,13.99,410.08,138077.0,10.0,20.81,7139,100,7,82000.0,12000,6.83333333333333,0
0,1,3,39,1.3,18.99,518.71,226600.0,3.0,1.08,34339,100,1,50000.0,20000,2.5,0
0,1,4,45,84.6,17.27,299.98,-1.0,0.0,1.64,-1,100,-1,51300.0,12000,4.275,0
1,0,5,57,93.7,13.58,254.81,41099.0,2.0,14.75,4551,55,0,90000.0,7500,12.0,1
1,0,5,51,52.8,14.65,344.95,69793.0,10.0,16.97,3101,100,4,87000.0,10000,8.7,0
1,0,6,61,51.6,12.99,269.52,223159.0,8.0,24.46,21131,100,11,60300.0,8000,7.5375,0
1,0,6,63,42.3,10.99,327.34,288273.0,0.5,11.07,37831,100,3,80000.0,10000,8.0,0
1,0,4,45,50.8,18.25,326.51,57676.0,2.0,15.83,7615,92,3,48000.0,9000,5.33333333333333,0
1,0,5,59,40.6,12.74,839.23,477930.0,2.0,13.24,32825,47,7,140000.0,25000,5.6,0
1,0,7,79,8.7,6.03,321.86,37000.0,4.0,7.98,1494,100,7,51000.0,10575,4.82269503546099,0
1,0,5,51,80.0,14.65,344.08,315058.0,2.0,26.76,28261,100,9,80000.0,9975,8.02005012531328,0
1,0,7,79,4.1,5.32,301.15,418867.0,0.5,0.73,29430,100,2,100000.0,10000,10.0,0
1,0,6,61,80.5,11.53,494.86,205941.0,0.5,33.59,13512,100,1,82000.0,15000,5.46666666666667,0
1,0,7,71,79.9,6.91,237.44,-1.0,0.5,21.58,-1,100,-1,54500.0,7700,7.07792207792208,0
1,0,5,55,27.5,13.48,407.09,-1.0,1.0,1.95,-1,100,-1,93000.0,12000,7.75,0
0,1,2,23,54.7,24.99,354.35,229600.0,1.0,7.71,18448,100,7,38000.0,12075,3.14699792960663,0
0,1,5,57,43.4,12.69,451.9,228624.0,5.0,11.37,41134,100,1,55000.0,20000,2.75,0
1,0,5,53,88.9,15.81,673.22,-1.0,0.5,13.38,-1,100,-1,129547.0,19200,6.74723958333333,0
1,0,4,43,16.4,20.0,666.16,92012.0,10.0,20.56,1151,16,11,66000.0,17925,3.68200836820084,0
1,0,4,43,82.9,15.65,699.73,-1.0,1.0,20.74,-1,100,-1,60000.0,20000,3.0,0
1,0,3,37,0.0,23.99,235.37,14285.0,4.0,3.9,3553,75,1,75000.0,6000,12.5,0
0,1,2,29,75.9,23.7,857.83,462685.0,7.0,18.87,44250,100,1,190000.0,30000,6.33333333333333,0
1,0,5,55,68.1,15.8,981.64,486624.0,7.0,11.56,45212,100,1,280000.0,28000,10.0,0
0,1,1,11,51.3,26.06,719.43,109962.0,5.0,16.53,11412,100,1,100000.0,24000,4.16666666666667,0
1,0,5,57,0.0,13.61,217.53,-1.0,2.0,7.75,-1,100,-1,37000.0,6400,5.78125,0
1,0,2,29,50.1,22.95,1353.93,237376.0,10.0,17.6,15675,100,4,131000.0,35000,3.74285714285714,0
0,1,6,61,52.6,12.69,542.28,-1.0,10.0,10.25,-1,100,-1,115000.0,24000,4.79166666666667,0
1,0,4,43,53.5,18.99,916.28,83800.0,4.0,31.69,3734,65,11,54000.0,25000,2.16,1
1,0,3,33,58.2,23.1,503.91,28500.0,8.0,14.25,3198,100,5,54385.0,13000,4.18346153846154,0
